sample_id,prompt_id,model_variant,arrangement,order,scoring_mode,chosen_tokens,rejected_tokens,chosen_loss,rejected_loss,loss_difference,truncated
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,aligned,forward,full_sequence,634,352,1.2158650159835815,1.0131111145019531,0.20275390148162842,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,aligned,forward,isolated_branch,634,352,1.2190020084381104,1.0532184839248657,0.16578352451324463,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,aligned,reverse,full_sequence,634,352,1.2503985166549683,1.0521320104599,0.19826650619506836,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,aligned,reverse,isolated_branch,634,352,1.2190020084381104,1.0532184839248657,0.16578352451324463,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,swapped,forward,full_sequence,634,352,1.2527159452438354,1.0677719116210938,0.1849440336227417,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,swapped,forward,isolated_branch,634,352,1.2317790985107422,1.070594072341919,0.16118502616882324,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,swapped,reverse,full_sequence,634,352,1.2304024696350098,1.0431751012802124,0.18722736835479736,False
tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,tulu_v3.9_wildjailbreak_decontaminated_50k-request-4-450,lora,swapped,reverse,isolated_branch,634,352,1.2317790985107422,1.070594072341919,0.16118502616882324,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,aligned,forward,full_sequence,44,31,1.8180968761444092,0.4317428469657898,1.3863540291786194,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,aligned,forward,isolated_branch,44,31,1.7874479293823242,0.9187579154968262,0.868690013885498,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,aligned,reverse,full_sequence,44,31,1.445526123046875,0.9692803621292114,0.4762457609176636,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,aligned,reverse,isolated_branch,44,31,1.7874479293823242,0.9187579154968262,0.868690013885498,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,swapped,forward,full_sequence,44,31,1.4638618230819702,0.9259040355682373,0.5379577875137329,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,swapped,forward,isolated_branch,44,31,1.823396921157837,0.8838672041893005,0.9395297169685364,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,swapped,reverse,full_sequence,44,31,1.8565504550933838,0.4124615490436554,1.4440889060497284,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,valpy_if_qwq_reasoning_verified_no_reasoning-request-65-239,lora,swapped,reverse,isolated_branch,44,31,1.823396921157837,0.8838672041893005,0.9395297169685364,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,aligned,forward,full_sequence,718,674,1.3709862232208252,0.7995197772979736,0.5714664459228516,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,aligned,forward,isolated_branch,718,674,1.3656147718429565,0.7885378003120422,0.5770769715309143,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,aligned,reverse,full_sequence,718,674,1.3982505798339844,0.7876154184341431,0.6106351613998413,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,aligned,reverse,isolated_branch,718,674,1.3656147718429565,0.7885378003120422,0.5770769715309143,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,swapped,forward,full_sequence,718,674,1.3981558084487915,0.792461097240448,0.6056947112083435,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,swapped,forward,isolated_branch,718,674,1.3708971738815308,0.7953703999519348,0.575526773929596,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,swapped,reverse,full_sequence,718,674,1.3762295246124268,0.8133325576782227,0.5628969669342041,False
OpenThoughts3-full-filtered-science-no-cot-request-44-479,OpenThoughts3-full-filtered-science-no-cot-request-44-479,lora,swapped,reverse,isolated_branch,718,674,1.3708971738815308,0.7953703999519348,0.575526773929596,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,aligned,forward,full_sequence,72,1,1.7384229898452759,1.0345711708068848,0.7038518190383911,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,aligned,forward,isolated_branch,72,1,1.738289713859558,3.5947299003601074,-1.8564401865005493,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,aligned,reverse,full_sequence,72,1,1.7971878051757812,3.594726324081421,-1.7975385189056396,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,aligned,reverse,isolated_branch,72,1,1.738289713859558,3.5947299003601074,-1.8564401865005493,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,swapped,forward,full_sequence,72,1,1.8080158233642578,2.6122496128082275,-0.8042337894439697,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,swapped,forward,isolated_branch,72,1,1.7768263816833496,2.6122517585754395,-0.8354253768920898,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,swapped,reverse,full_sequence,72,1,1.78122079372406,0.7850022912025452,0.9962185025215149,False
filtered_wc_sample_500k-request-440-664,filtered_wc_sample_500k-request-440-664,lora,swapped,reverse,isolated_branch,72,1,1.7768263816833496,2.6122517585754395,-0.8354253768920898,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,aligned,forward,full_sequence,140,123,0.5343812704086304,0.703544557094574,-0.1691632866859436,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,aligned,forward,isolated_branch,140,123,0.5620403289794922,0.7494084239006042,-0.18736809492111206,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,aligned,reverse,full_sequence,140,123,0.5275507569313049,0.7217087149620056,-0.19415795803070068,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,aligned,reverse,isolated_branch,140,123,0.5620403289794922,0.7494084239006042,-0.18736809492111206,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,swapped,forward,full_sequence,140,123,0.5467706918716431,0.7457637190818787,-0.1989930272102356,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,swapped,forward,isolated_branch,140,123,0.566585898399353,0.7783823013305664,-0.21179640293121338,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,swapped,reverse,full_sequence,140,123,0.540375828742981,0.712224543094635,-0.17184871435165405,False
tulu_v3.9_table_gpt_5k-request-1-74,tulu_v3.9_table_gpt_5k-request-1-74,lora,swapped,reverse,isolated_branch,140,123,0.566585898399353,0.7783823013305664,-0.21179640293121338,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,aligned,forward,full_sequence,1003,487,1.14301598072052,0.7697777152061462,0.3732382655143738,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,aligned,forward,isolated_branch,1003,487,1.1449419260025024,0.7961754202842712,0.3487665057182312,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,aligned,reverse,full_sequence,1003,487,1.1400272846221924,0.7952277064323425,0.34479957818984985,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,aligned,reverse,isolated_branch,1003,487,1.1449419260025024,0.7961754202842712,0.3487665057182312,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,swapped,forward,full_sequence,1003,487,1.1440004110336304,0.8008203506469727,0.3431800603866577,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,swapped,forward,isolated_branch,1003,487,1.1477396488189697,0.803385853767395,0.3443537950515747,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,swapped,reverse,full_sequence,1003,487,1.145949363708496,0.789288341999054,0.35666102170944214,False
correct-python-sft-187k-request-168-582,correct-python-sft-187k-request-168-582,lora,swapped,reverse,isolated_branch,1003,487,1.1477396488189697,0.803385853767395,0.3443537950515747,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,aligned,forward,full_sequence,69,26,1.0137614011764526,0.5417746901512146,0.47198671102523804,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,aligned,forward,isolated_branch,69,26,1.0137615203857422,0.6481952667236328,0.3655662536621094,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,aligned,reverse,full_sequence,69,26,0.9860187768936157,0.6453647613525391,0.34065401554107666,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,aligned,reverse,isolated_branch,69,26,1.0137615203857422,0.6481952667236328,0.3655662536621094,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,swapped,forward,full_sequence,69,26,1.004122257232666,0.6261061429977417,0.3780161142349243,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,swapped,forward,isolated_branch,69,26,1.0241971015930176,0.6574578881263733,0.3667392134666443,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,swapped,reverse,full_sequence,69,26,1.0241968631744385,0.5508081912994385,0.473388671875,False
IF_sft_data_verified_permissive-request-26-176,IF_sft_data_verified_permissive-request-26-176,lora,swapped,reverse,isolated_branch,69,26,1.0241971015930176,0.6574578881263733,0.3667392134666443,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,aligned,forward,full_sequence,568,114,1.6430110931396484,0.6413690447807312,1.0016420483589172,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,aligned,forward,isolated_branch,568,114,1.6431668996810913,0.6440209150314331,0.9991459846496582,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,aligned,reverse,full_sequence,568,114,1.684836983680725,0.637527585029602,1.047309398651123,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,aligned,reverse,isolated_branch,568,114,1.6431668996810913,0.6440209150314331,0.9991459846496582,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,swapped,forward,full_sequence,568,114,1.6793879270553589,0.6344834566116333,1.0449044704437256,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,swapped,forward,isolated_branch,568,114,1.658408761024475,0.6508187651634216,1.0075899958610535,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,swapped,reverse,full_sequence,568,114,1.6584676504135132,0.6629091501235962,0.995558500289917,False
correct-python-sft-187k-request-124-530,correct-python-sft-187k-request-124-530,lora,swapped,reverse,isolated_branch,568,114,1.658408761024475,0.6508187651634216,1.0075899958610535,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,aligned,forward,full_sequence,479,455,1.6303741931915283,1.107093334197998,0.5232808589935303,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,aligned,forward,isolated_branch,479,455,1.6268787384033203,1.1602904796600342,0.46658825874328613,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,aligned,reverse,full_sequence,479,455,1.622400164604187,1.1567882299423218,0.46561193466186523,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,aligned,reverse,isolated_branch,479,455,1.6268787384033203,1.1602904796600342,0.46658825874328613,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,swapped,forward,full_sequence,479,455,1.6298714876174927,1.174346923828125,0.4555245637893677,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,swapped,forward,isolated_branch,479,455,1.6327317953109741,1.1792898178100586,0.4534419775009155,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,swapped,reverse,full_sequence,479,455,1.6357289552688599,1.1126247644424438,0.523104190826416,False
tulu-3-sft-personas-instruction-following-o3-request-25-48,tulu-3-sft-personas-instruction-following-o3-request-25-48,lora,swapped,reverse,isolated_branch,479,455,1.6327317953109741,1.1792898178100586,0.4534419775009155,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,aligned,forward,full_sequence,117,95,1.1327251195907593,0.8325477838516235,0.30017733573913574,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,aligned,forward,isolated_branch,117,95,1.1384713649749756,0.9980416297912598,0.14042973518371582,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,aligned,reverse,full_sequence,117,95,1.0378339290618896,0.9944187998771667,0.0434151291847229,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,aligned,reverse,isolated_branch,117,95,1.1384713649749756,0.9980416297912598,0.14042973518371582,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,swapped,forward,full_sequence,117,95,1.0276217460632324,0.9902989268302917,0.037322819232940674,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,swapped,forward,isolated_branch,117,95,1.1343775987625122,1.0005666017532349,0.13381099700927734,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,swapped,reverse,full_sequence,117,95,1.1322344541549683,0.8306351900100708,0.30159926414489746,False
Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,Wildchat-1M-gpt-4.1-regenerated-english-request-276-325,lora,swapped,reverse,isolated_branch,117,95,1.1343775987625122,1.0005666017532349,0.13381099700927734,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,aligned,forward,full_sequence,410,275,1.0109431743621826,0.8344947099685669,0.17644846439361572,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,aligned,forward,isolated_branch,410,275,1.0176513195037842,0.8766152262687683,0.14103609323501587,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,aligned,reverse,full_sequence,410,275,1.0317414999008179,0.8752206563949585,0.15652084350585938,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,aligned,reverse,isolated_branch,410,275,1.0176513195037842,0.8766152262687683,0.14103609323501587,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,swapped,forward,full_sequence,410,275,1.0268983840942383,0.8857660293579102,0.14113235473632812,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,swapped,forward,isolated_branch,410,275,1.017981767654419,0.889072060585022,0.12890970706939697,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,swapped,reverse,full_sequence,410,275,1.0137038230895996,0.8570788502693176,0.15662497282028198,False
correct-python-sft-187k-request-145-900,correct-python-sft-187k-request-145-900,lora,swapped,reverse,isolated_branch,410,275,1.017981767654419,0.889072060585022,0.12890970706939697,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,aligned,forward,full_sequence,94,37,1.486269474029541,1.3056172132492065,0.18065226078033447,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,aligned,forward,isolated_branch,94,37,1.4833019971847534,1.335633397102356,0.14766860008239746,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,aligned,reverse,full_sequence,94,37,1.564951777458191,1.3448591232299805,0.22009265422821045,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,aligned,reverse,isolated_branch,94,37,1.4833019971847534,1.335633397102356,0.14766860008239746,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,swapped,forward,full_sequence,94,37,1.5413581132888794,1.4101378917694092,0.13122022151947021,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,swapped,forward,isolated_branch,94,37,1.5056054592132568,1.4042645692825317,0.1013408899307251,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,swapped,reverse,full_sequence,94,37,1.5134648084640503,1.430497169494629,0.08296763896942139,False
ultrafeedback_cleaned_olmo2_7b-request-57-276,ultrafeedback_cleaned_olmo2_7b-request-57-276,lora,swapped,reverse,isolated_branch,94,37,1.5056054592132568,1.4042645692825317,0.1013408899307251,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,aligned,forward,full_sequence,125,296,1.3155492544174194,1.0315401554107666,0.28400909900665283,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,aligned,forward,isolated_branch,125,296,1.330580711364746,1.024171233177185,0.30640947818756104,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,aligned,reverse,full_sequence,125,296,1.345674753189087,1.0186846256256104,0.32699012756347656,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,aligned,reverse,isolated_branch,125,296,1.330580711364746,1.024171233177185,0.30640947818756104,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,swapped,forward,full_sequence,125,296,1.3554377555847168,1.0261507034301758,0.329287052154541,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,swapped,forward,isolated_branch,125,296,1.3611714839935303,1.0338114500045776,0.32736003398895264,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,swapped,reverse,full_sequence,125,296,1.3540091514587402,1.0362802743911743,0.3177288770675659,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-17-203,lora,swapped,reverse,isolated_branch,125,296,1.3611714839935303,1.0338114500045776,0.32736003398895264,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,aligned,forward,full_sequence,129,105,1.727123498916626,1.1349552869796753,0.5921682119369507,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,aligned,forward,isolated_branch,129,105,1.7568700313568115,1.2631714344024658,0.4936985969543457,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,aligned,reverse,full_sequence,129,105,1.6859381198883057,1.2537356615066528,0.43220245838165283,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,aligned,reverse,isolated_branch,129,105,1.7568700313568115,1.2631714344024658,0.4936985969543457,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,swapped,forward,full_sequence,129,105,1.6812655925750732,1.2529429197311401,0.4283226728439331,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,swapped,forward,isolated_branch,129,105,1.7556620836257935,1.2664422988891602,0.4892197847366333,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,swapped,reverse,full_sequence,129,105,1.7326427698135376,1.1708459854125977,0.5617967844009399,False
valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,valpy_if_qwq_reasoning_verified_no_reasoning-request-48-128,lora,swapped,reverse,isolated_branch,129,105,1.7556620836257935,1.2664422988891602,0.4892197847366333,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,aligned,forward,full_sequence,256,199,1.0582807064056396,0.9785595536231995,0.07972115278244019,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,aligned,forward,isolated_branch,256,199,1.0684785842895508,0.9912829995155334,0.07719558477401733,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,aligned,reverse,full_sequence,256,199,1.0752559900283813,0.99472576379776,0.08053022623062134,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,aligned,reverse,isolated_branch,256,199,1.0684785842895508,0.9912829995155334,0.07719558477401733,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,swapped,forward,full_sequence,256,199,1.0773777961730957,1.0162928104400635,0.06108498573303223,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,swapped,forward,isolated_branch,256,199,1.0744457244873047,1.0168412923812866,0.057604432106018066,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,swapped,reverse,full_sequence,256,199,1.0662622451782227,1.032013177871704,0.034249067306518555,False
Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,Wildchat-1M-gpt-4.1-regenerated-english-request-207-512,lora,swapped,reverse,isolated_branch,256,199,1.0744457244873047,1.0168412923812866,0.057604432106018066,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,aligned,forward,full_sequence,193,608,1.376689076423645,1.2118144035339355,0.16487467288970947,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,aligned,forward,isolated_branch,193,608,1.3793607950210571,1.215564489364624,0.1637963056564331,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,aligned,reverse,full_sequence,193,608,1.3902379274368286,1.219413161277771,0.17082476615905762,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,aligned,reverse,isolated_branch,193,608,1.3793607950210571,1.215564489364624,0.1637963056564331,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,swapped,forward,full_sequence,193,608,1.4201916456222534,1.2327274084091187,0.18746423721313477,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,swapped,forward,isolated_branch,193,608,1.3952250480651855,1.2301065921783447,0.16511845588684082,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,swapped,reverse,full_sequence,193,608,1.395011067390442,1.224847674369812,0.17016339302062988,False
tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,tulu_v3.9_synthetic_finalresp_wildguardmixtrain_decontaminated_50k-request-15-455,lora,swapped,reverse,isolated_branch,193,608,1.3952250480651855,1.2301065921783447,0.16511845588684082,False
OpenThoughts3-full-filtered-science-no-cot-request-68-348,OpenThoughts3-full-filtered-science-no-cot-request-68-348,lora,aligned,forward,full_sequence,429,316,1.1799479722976685,0.98929762840271,0.1906503438949585,False
OpenThoughts3-full-filtered-science-no-cot-request-68-348,OpenThoughts3-full-filtered-science-no-cot-request-68-348,lora,aligned,forward,isolated_branch,429,316,1.1865334510803223,1.021816611289978,0.16471683979034424,False
OpenThoughts3-full-filtered-science-no-cot-request-68-348,OpenThoughts3-full-filtered-science-no-cot-request-68-348,lora,aligned,reverse,full_sequence,429,316,1.1138243675231934,1.01942777633667,0.09439659118652344,False
OpenThoughts3-full-filtered-science-no-cot-request-68-348,OpenThoughts3-full-filtered-science-no-cot-request-68-348,lora,aligned,reverse,isolated_branch,429,316,1.1865334510803223,1.021816611289978,0.16471683979034424,False
OpenThoughts3-full-filtered-science-no-cot-request-68-348,OpenThoughts3-full-filtered-science-no-cot-request-68-348,lora,swapped,forward,full_sequence,429,316,1.120180606842041,1.0194551944732666,0.10072541236877441,False
